# Spectre_numero    Detecteur       a_opt         b_opt  
780            PARIS235       1.000000     0.244896     
780            PARIS262       1.000000     -9.556180    
780            PARIS278       1.000000     0.378053     
780            PARIS305       1.000000     0.258205     
781            PARIS50        1.000000     0.322637     
781            PARIS70        1.000000     0.772669     
781            PARIS90        1.000000     0.364613     
781            PARIS110       1.000000     0.334549     
781            PARIS130       1.000000     0.611953     
781            PARIS235       1.000000     0.286535     
781            PARIS262       1.000000     -8.519060    
781            PARIS278       1.000000     0.419588     
781            PARIS305       1.000000     0.293318     
781            PARIS50        1.000000     0.322666     
781            PARIS70        1.000000     0.772481     
781            PARIS90        1.000000     0.364306     
781            PARIS110       1.000000     0.334610     
781            PARIS130       1.000000     0.611953     
781            PARIS235       1.000000     0.286380     
781            PARIS262       1.000000     -8.519218    
781            PARIS278       1.000000     0.419786     
781            PARIS305       1.000000     0.293451     
782            PARIS50        1.000000     0.226976     
782            PARIS70        1.000000     5.569074     
782            PARIS90        1.000000     0.268827     
782            PARIS110       1.000000     0.210720     
782            PARIS130       1.000000     0.675044     
782            PARIS235       1.000000     0.189159     
782            PARIS262       1.000000     -8.475248    
782            PARIS278       1.000000     0.370507     
782            PARIS305       1.000000     0.177521     
782            PARIS50        1.000000     0.227225     
782            PARIS70        1.000000     5.568914     
782            PARIS90        1.000000     0.268827     
782            PARIS110       1.000000     0.210626     
782            PARIS130       1.000000     0.675006     
782            PARIS235       1.000000     0.189205     
782            PARIS262       1.000000     -8.475112    
782            PARIS278       1.000000     0.370593     
782            PARIS305       1.000000     0.177523     
783            PARIS50        1.000000     0.364914     
783            PARIS70        1.000000     4.524422     
783            PARIS90        1.000000     0.304519     
783            PARIS110       1.000000     0.296324     
783            PARIS130       1.000000     0.614331     
783            PARIS235       1.000000     0.290003     
783            PARIS262       1.000000     -7.516234    
783            PARIS278       1.000000     0.340766     
783            PARIS305       1.000000     0.263068     
783            PARIS50        1.000000     0.364947     
783            PARIS70        1.000000     4.524419     
783            PARIS90        1.000000     0.304591     
783            PARIS110       1.000000     0.296270     
783            PARIS130       1.000000     0.614506     
783            PARIS235       1.000000     0.289879     
783            PARIS262       1.000000     -7.516120    
783            PARIS278       1.000000     0.340660     
